mois,region,authorType,depts,participants,refs,question,oui,non,vide,mots-cles,occurrences,type,link
janvier,Mayotte,Citoyen / Citoyenne,976=7,7,7,Q13,no,no,no,"référendum=3,consultations=2,prendre=2,réellement=2,commence=1,niveau=1,implication=1,citoyens=1,communes=1,travers=1",15,ou,solo
janvier,Mayotte,Citoyen / Citoyenne,976=7,7,7,Q14,3,1,3,no,no,fe,solo
janvier,Mayotte,Citoyen / Citoyenne,976=7,7,7,Q15,no,no,no,"abaisser=1,seuils=1,déclenchement=1,contraintes=1,signatures=1,initiales=1,application=1",7,ou,Q14
janvier,Mayotte,Citoyen / Citoyenne,976=7,7,7,Q16,no,no,no,"finances=2,votations=1,suisse=1,référendum=1,initiative=1,public=1,signature=1,davantage=1,transparence=1,préparation=1",11,ou,solo
janvier,Mayotte,Citoyen / Citoyenne,976=7,7,7,Q17,no,no,no,"supprimer=1,semble=1,institution=1,contre=1,notamment=1,pouvoir=1,membres=1,personne=1,actuel=1,suppression=1",10,ou,solo
janvier,Mayotte,Citoyen / Citoyenne,976=7,7,7,Q18,6,1,0,no,no,fe,solo
janvier,Mayotte,Citoyen / Citoyenne,976=7,7,7,Q19,no,no,no,"supprimer=1,elections=1,membres=1,chambres=1,consulaires=1,syndicats=1,grandes=1,associations=1,celles=1,reconnues=1",10,ou,Q18
janvier,Mayotte,Citoyen / Citoyenne,976=7,7,7,Q20,no,no,no,"concordat=2,hypocrite=1,supprime=1,fériés=1,nationaux=1,religieuses=1,catholiques=1,serait=1,respectée=1,sentiment=1",11,ou,solo
janvier,Mayotte,Citoyen / Citoyenne,976=7,7,7,Q21,no,no,no,"république=3,d'éducation=2,garantir=2,compréhension=2,réciproque=2,valeurs=2,peuple=2,prennent=2,exemple=2,l'école=2",21,ou,solo
janvier,Mayotte,Citoyen / Citoyenne,976=7,7,7,Q22,no,no,no,"respecter=2,peuple=1,devise=1,liberté=1,égalité=1,fraternité=1,l'égalité=1,nombre=1,concitoyens=1,engagés=1",11,ou,solo
janvier,Mayotte,Citoyen / Citoyenne,976=7,7,7,Q23,no,no,no,"respect=2,bonjour=1,laisser=1,enceinte=1,grands=1,véhicules=1,essuyer=1,franchement=1,question=1,rapport=1",11,ou,solo
janvier,Mayotte,Citoyen / Citoyenne,976=7,7,7,Q24,no,no,no,"doivent=2,valeurs=2,civique=2,laisser=1,responsabiliser=1,infantiliser=1,dessus=1,l'école=1,parents=1,transmettre=1",13,ou,solo
janvier,Mayotte,Citoyen / Citoyenne,976=7,7,7,Q25,no,no,no,"citoyen=2,guichets=1,uniques=1,citoyens=1,seraient=1,informés=1,l'ensemble=1,droits=1,qu'ils=1,n'aient=1",11,ou,solo
janvier,Mayotte,Citoyen / Citoyenne,976=7,7,7,Q26,no,no,no,"l'abus=2,sociaux=2,public=2,dégradation=2,tolérance=1,surtout=1,dialoguer=1,expliquer=1,différences=1,richesse=1",14,ou,solo
janvier,Mayotte,Citoyen / Citoyenne,976=7,7,7,Q27,no,no,no,"prévention=1,répression=1,france=1,fréquent=1,justice=1,qualité=1,moyens=1,conséquence=1,veiller=1,l'application=1",10,ou,solo
janvier,Mayotte,Citoyen / Citoyenne,976=7,7,7,Q28,no,no,no,"chacun=1,rester=1,definis=1,moyens=1,répartis=1,d'éducation=1,vigilance=1,inviter=1,collaborer=1,forces=1",10,ou,solo
janvier,Mayotte,Citoyen / Citoyenne,976=7,7,7,Q29,no,no,no,"l'ascenseur=1,social=1,marche=1,capital=1,siècle=1,picketty=1,minorité=1,quelle=1,toujours=1,discriminée=1",10,ou,solo
janvier,Mayotte,Citoyen / Citoyenne,976=7,7,7,Q30,no,no,no,"richesse=5,confiscatoire=3,richesses=2,riches=2,service=2,qu'ils=2,répartir=1,personnes=1,possèdent=1,mondiale=1",20,ou,solo
janvier,Mayotte,Citoyen / Citoyenne,976=7,7,7,Q31,4,2,1,no,no,fe,solo
janvier,Mayotte,Citoyen / Citoyenne,976=7,7,7,Q32,no,no,no,"travail=2,obligation=1,notamment=1,domaine=1,social=1,écoles=1,personnes=1,handicapées=1,allocations=1,retour=1",11,ou,Q31
janvier,Mayotte,Citoyen / Citoyenne,976=7,7,7,Q33,no,no,no,"politique=3,immigrés=3,immigration=3,expulser=2,migratoire=2,familial=2,économique=2,compétences=2,accueillir=2,politiques=2",23,ou,solo
janvier,Mayotte,Citoyen / Citoyenne,976=7,7,7,Q34,no,no,no,"quotas=2,servent=1,pourquoi=1,serait=1,indicateurs=1,besoins=1,l'objectif=1,contraignant=1,placer=1,fonction=1",11,ou,solo
janvier,Mayotte,Citoyen / Citoyenne,976=7,7,7,Q35,no,no,no,"migrants=1,illégaux=1,réellement=1,besoin=1,stopper=1,croissance=1,démographique=1,mondiale=1,ferons=1,milliards=1",10,ou,solo
janvier,Mayotte,Citoyen / Citoyenne,976=7,7,7,Q36,no,no,no,"sociale=3,obligatoire=2,français=2,utilité=2,langue=2,toutes=2,territoire=2,l'éducation=2,minimale=2,l'intégration=1",20,ou,solo
janvier,Mayotte,Citoyen / Citoyenne,976=7,7,7,Q37,no,no,no,"entreprises=4,bénéfice=3,interdire=2,gouvernement=2,députés=2,seraient=2,débats=2,mettre=2,justice=2,crimes=2",23,ou,solo
janvier,Saint-Pierre-et-Miquelon,Citoyen / Citoyenne,975=1,1,1,Q1,no,no,no,"démocratie=1,parlementaire=1,gouvernement=1,parlement=1,assuré=1,connaissances=1,minimales=1,n'importe=1,c'était=1,facile=1",10,ou,solo
janvier,Saint-Pierre-et-Miquelon,Citoyen / Citoyenne,975=1,1,1,Q2,0,1,0,no,no,fe,solo
janvier,Saint-Pierre-et-Miquelon,Citoyen / Citoyenne,975=1,1,1,Q3,no,no,no,"intermédiaires=1,française=1,depuis=1,longtemps=1,démontré=1,inutilité=1,syndicats=1,représentent=1,français=1,qu'ils=1",10,ou,Q2
janvier,Saint-Pierre-et-Miquelon,Citoyen / Citoyenne,975=1,1,1,Q4,no,no,no,"candidat=2,favorable=1,notion=1,obligatoire=1,d'amende=1,reconnaisasnce=1,dernier=1,puisse=1,invalider=1,élection=1",11,ou,solo
janvier,Saint-Pierre-et-Miquelon,Citoyen / Citoyenne,975=1,1,1,Q5,no,no,no,Une bonne chose=1,1,sp,solo
janvier,Saint-Pierre-et-Miquelon,Citoyen / Citoyenne,975=1,1,1,Q6,no,no,no,"renouvellement=1,saisir=1,évolutions=1,sociétales=1,brassage=1,important=1,population=1,d'autre=1,mandat=1,sérieuse=1",10,ou,Q5
janvier,Saint-Pierre-et-Miquelon,Citoyen / Citoyenne,975=1,1,1,Q7,no,no,no,"proportionnelle=4,compromis=2,parlementaires=2,circonspect=1,l'introduction=1,qu'une=1,intégrale=1,prouvé=1,inefficacité=1,république=1",15,ou,solo
janvier,Saint-Pierre-et-Miquelon,Citoyen / Citoyenne,975=1,1,1,Q8,1,0,0,no,no,fe,solo
janvier,Saint-Pierre-et-Miquelon,Citoyen / Citoyenne,975=1,1,1,Q9,no,no,no,"supprimez=1,départements=1,regroupez=1,communes=1,petite=1,taille=1",6,ou,Q8
janvier,Saint-Pierre-et-Miquelon,Citoyen / Citoyenne,975=1,1,1,Q10,no,no,no,"démocratie=1,parlementaire=1,droits=1,devoirs=1,amende=1,quelqu'un=1,ceinture=1,protéger=1,devrait=1,donner=1",10,ou,solo
janvier,Saint-Pierre-et-Miquelon,Citoyen / Citoyenne,975=1,1,1,Q11,1,0,0,no,no,fe,solo
janvier,Saint-Pierre-et-Miquelon,Citoyen / Citoyenne,975=1,1,1,Q12,no,no,no,"décompte=1,séparé=1,existe=1,actuellement=1,puisse=1,rendre=1,élection=1,invalide=1",8,ou,Q11
janvier,Saint-Pierre-et-Miquelon,Citoyen / Citoyenne,975=1,1,1,Q13,no,no,no,"gilets=2,jaunes=2,sujets=2,revendication=1,démocratie=1,portée=1,amusante=1,qu'une=1,concitoyens=1,capables=1",13,ou,solo
janvier,Saint-Pierre-et-Miquelon,Citoyen / Citoyenne,975=1,1,1,Q14,0,1,0,no,no,fe,solo
janvier,Saint-Pierre-et-Miquelon,Citoyen / Citoyenne,975=1,1,1,Q15,no,no,no,"gilets=2,jaunes=2,sujets=2,revendication=1,démocratie=1,portée=1,amusante=1,qu'une=1,concitoyens=1,capables=1",13,ou,Q14
janvier,Saint-Pierre-et-Miquelon,Citoyen / Citoyenne,975=1,1,1,Q16,no,no,no,"citoyens=3,faudrait=1,puissent=1,mandater=1,chambres=1,probablement=1,dernière=1,produise=1,rapports=1,l'aide=1",12,ou,solo
janvier,Saint-Pierre-et-Miquelon,Citoyen / Citoyenne,975=1,1,1,Q17,no,no,no,"souvent=2,supprimé=1,dubitatif=1,capacité=1,amender=1,projets=1,décisions=1,revenant=1,l'assemblée=1,processus=1",11,ou,solo
janvier,Saint-Pierre-et-Miquelon,Citoyen / Citoyenne,975=1,1,1,Q18,1,0,0,no,no,fe,solo
janvier,Saint-Pierre-et-Miquelon,Citoyen / Citoyenne,975=1,1,1,Q19,no,no,no,"diminuer=1,nombre=1,d'élus=1,l'assemblée=1,d'autres=1,civilisés=1,démocratiques=1,supprimez=1",8,ou,Q18
janvier,Saint-Pierre-et-Miquelon,Citoyen / Citoyenne,975=1,1,1,Q20,no,no,no,"valeurs=3,trouvez=1,solution=1,financement=1,notamment=1,musulman=1,portées=1,soient=1,compatibles=1,société=1",12,ou,solo
janvier,Saint-Pierre-et-Miquelon,Citoyen / Citoyenne,975=1,1,1,Q21,no,no,no,"education=1,civique=1,l'école=1,tolérance=1,communautarisme=1",5,ou,solo
janvier,Saint-Pierre-et-Miquelon,Citoyen / Citoyenne,975=1,1,1,Q22,no,no,no,"education=1,civique=1,l'école=1,tolérance=1,communautarisme=1",5,ou,solo
janvier,Saint-Pierre-et-Miquelon,Citoyen / Citoyenne,975=1,1,1,Q23,no,no,no,"participation=1,activités=1,d'associations=1,reconnue=1,d'utilité=1,publique=1,valorisée=1",7,ou,solo
janvier,Saint-Pierre-et-Miquelon,Citoyen / Citoyenne,975=1,1,1,Q24,no,no,no,"financier=2,favoriser=1,financièrement=1,l'engagement=1,activités=1,associatives=1,reconnues=1,d'utilité=1,publique=1,engagement=1",11,ou,solo
janvier,Saint-Pierre-et-Miquelon,Citoyen / Citoyenne,975=1,1,1,Q25,no,no,no,"financier=2,favoriser=1,financièrement=1,l'engagement=1,activités=1,associatives=1,reconnues=1,d'utilité=1,publique=1,engagement=1",11,ou,solo
janvier,Saint-Pierre-et-Miquelon,Citoyen / Citoyenne,975=1,1,1,Q26,no,no,no,"harcèlement=1,intolérable=1,stigmatisation=1,homosexuels=1,handicapés=1,autant=1",6,ou,solo
janvier,Saint-Pierre-et-Miquelon,Citoyen / Citoyenne,975=1,1,1,Q27,no,no,no,"règles=3,jamais=3,faudrait=2,responsabiliser=1,parents=1,suppression=1,quasiment=1,appliquées=1,l'absentéisme=1,scolaire=1",15,ou,solo
janvier,Saint-Pierre-et-Miquelon,Citoyen / Citoyenne,975=1,1,1,Q28,no,no,no,"justice=3,citoyens=3,aujourd'hui=1,citoyen=1,lambda=1,baissera=1,siffler=1,parcequ'il=1,prendre=1,couteau=1",14,ou,solo
janvier,Saint-Pierre-et-Miquelon,Citoyen / Citoyenne,975=1,1,1,Q29,no,no,no,racisme=1,1,ou,solo
janvier,Saint-Pierre-et-Miquelon,Citoyen / Citoyenne,975=1,1,1,Q30,no,no,no,"organiser=1,testing=1,pratiquer=1",3,ou,solo
janvier,Saint-Pierre-et-Miquelon,Citoyen / Citoyenne,975=1,1,1,Q31,1,0,0,no,no,fe,solo
janvier,Saint-Pierre-et-Miquelon,Citoyen / Citoyenne,975=1,1,1,Q32,no,no,no,"publiques=2,travail=1,partiel=1,associations=1,reconnues=1,d'utilité=1,services=1",8,ou,Q31
janvier,Saint-Pierre-et-Miquelon,Citoyen / Citoyenne,975=1,1,1,Q33,no,no,no,"compétences=2,français=2,france=1,tradition=1,d'accueil=1,d'immigration=1,question=1,capacité=1,immigrés=1,s'intégrer=1",12,ou,solo
janvier,Saint-Pierre-et-Miquelon,Citoyen / Citoyenne,975=1,1,1,Q34,no,no,no,"compétences=2,français=2,france=1,tradition=1,d'accueil=1,d'immigration=1,question=1,capacité=1,immigrés=1,s'intégrer=1",12,ou,solo
janvier,Saint-Pierre-et-Miquelon,Citoyen / Citoyenne,975=1,1,1,Q35,no,no,no,"accords=2,france=2,compétences=2,renégocier=1,spécifiques=1,historiques=1,d'être=1,l'algérie=1,aboutissent=1,marseillaise=1",13,ou,solo
janvier,Saint-Pierre-et-Miquelon,Citoyen / Citoyenne,975=1,1,1,Q36,no,no,no,"l'école=1,l'emploi=1,service=1,militaire=1,civique=1,envisager=1",6,ou,solo
janvier,Saint-Pierre-et-Miquelon,Citoyen / Citoyenne,975=1,1,1,Q37,no,no,no,"soient=1,seront=1,forcément=1,nombreux=1,différents=1,tranchés=1,démocratie=1,france=1,violence=1,tolérable=1",10,ou,solo
février,Provence-Alpes-Côte d'Azur,Citoyen / Citoyenne,"13=815,83=417,84=224,06=454,04=112,05=81",2103,2103,Q1,no,no,no,"personne=256,député=192,confiance=189,députés=154,citoyens=138,maires=125,président=123,politiques=99,politique=98,proche=97",1471,ou,solo
février,Provence-Alpes-Côte d'Azur,Citoyen / Citoyenne,"13=815,83=417,84=224,06=454,04=112,05=81",2103,2103,Q2,1083,707,313,no,no,fe,solo
février,Provence-Alpes-Côte d'Azur,Citoyen / Citoyenne,"13=815,83=417,84=224,06=454,04=112,05=81",2103,2103,Q3,no,no,no,"associations=632,syndicats=351,organisations=216,citoyens=129,syndicales=127,professionnelles=87,doivent=82,association=82,terrain=69,pouvoir=68",1843,ou,Q2
février,Provence-Alpes-Côte d'Azur,Citoyen / Citoyenne,"13=815,83=417,84=224,06=454,04=112,05=81",2103,2103,Q4,no,no,no,"citoyens=517,qu'ils=245,soient=214,politique=205,députés=162,mandat=148,transparence=130,mandats=128,doivent=120,compte=115",1984,ou,solo
février,Provence-Alpes-Côte d'Azur,Citoyen / Citoyenne,"13=815,83=417,84=224,06=454,04=112,05=81",2103,2103,Q5,no,no,no,"Une bonne chose=1357,Une mauvaise chose=291,=265,Je ne sais pas=190",2103,sp,solo
février,Provence-Alpes-Côte d'Azur,Citoyen / Citoyenne,"13=815,83=417,84=224,06=454,04=112,05=81",2103,2103,Q6,no,no,no,"mandat=338,mandats=329,député=175,travail=164,politique=161,terrain=126,plusieurs=126,permet=124,députés=118,pouvoir=108",1769,ou,Q5
février,Provence-Alpes-Côte d'Azur,Citoyen / Citoyenne,"13=815,83=417,84=224,06=454,04=112,05=81",2103,2103,Q7,no,no,no,"proportionnelle=910,politiques=147,élections=142,partis=115,politique=97,citoyens=96,sensibilités=94,introduire=89,l'assemblée=83,législatives=80",1853,ou,solo
février,Provence-Alpes-Côte d'Azur,Citoyen / Citoyenne,"13=815,83=417,84=224,06=454,04=112,05=81",2103,2103,Q8,1336,408,359,no,no,fe,solo
février,Provence-Alpes-Côte d'Azur,Citoyen / Citoyenne,"13=815,83=417,84=224,06=454,04=112,05=81",2103,2103,Q9,no,no,no,"communes=303,députés=296,sénateurs=285,nombre=267,conseillers=202,régionaux=161,supprimer=156,réduire=145,départementaux=143,région=138",2096,ou,Q8
février,Provence-Alpes-Côte d'Azur,Citoyen / Citoyenne,"13=815,83=417,84=224,06=454,04=112,05=81",2103,2103,Q10,no,no,no,"obligatoire=565,citoyens=379,rendre=302,participation=246,élections=213,compte=191,politique=153,faible=134,confiance=97,politiques=97",2377,ou,solo
février,Provence-Alpes-Côte d'Azur,Citoyen / Citoyenne,"13=815,83=417,84=224,06=454,04=112,05=81",2103,2103,Q11,1467,348,288,no,no,fe,solo
février,Provence-Alpes-Côte d'Azur,Citoyen / Citoyenne,"13=815,83=417,84=224,06=454,04=112,05=81",2103,2103,Q12,no,no,no,"candidats=262,blancs=237,compte=166,candidat=162,élection=158,élections=156,l'élection=148,exprimés=146,majorité=136,pourcentage=135",1706,ou,Q11
février,Provence-Alpes-Côte d'Azur,Citoyen / Citoyenne,"13=815,83=417,84=224,06=454,04=112,05=81",2103,2103,Q13,no,no,no,"citoyens=469,référendum=352,niveau=161,référendums=138,démocratie=130,débats=127,sujets=126,décisions=120,internet=117,questions=113",1853,ou,solo
février,Provence-Alpes-Côte d'Azur,Citoyen / Citoyenne,"13=815,83=417,84=224,06=454,04=112,05=81",2103,2103,Q14,950,493,660,no,no,fe,solo
février,Provence-Alpes-Côte d'Azur,Citoyen / Citoyenne,"13=815,83=417,84=224,06=454,04=112,05=81",2103,2103,Q15,no,no,no,"référendum=183,nombre=167,citoyens=163,déclenchement=89,parlementaires=71,signatures=69,questions=61,question=58,parlement=57,sujets=55",973,ou,Q14
février,Provence-Alpes-Côte d'Azur,Citoyen / Citoyenne,"13=815,83=417,84=224,06=454,04=112,05=81",2103,2103,Q16,no,no,no,"citoyens=334,dépenses=176,comptes=172,public=146,référendum=145,internet=140,l'argent=120,chaque=111,budget=110,transparence=99",1553,ou,solo
février,Provence-Alpes-Côte d'Azur,Citoyen / Citoyenne,"13=815,83=417,84=224,06=454,04=112,05=81",2103,2103,Q17,no,no,no,"citoyens=181,conseil=162,doivent=123,économique=113,supprimer=111,territoires=111,assemblées=102,social=94,pouvoir=85,représenter=77",1159,ou,solo
février,Provence-Alpes-Côte d'Azur,Citoyen / Citoyenne,"13=815,83=417,84=224,06=454,04=112,05=81",2103,2103,Q18,1152,189,762,no,no,fe,solo
février,Provence-Alpes-Côte d'Azur,Citoyen / Citoyenne,"13=815,83=417,84=224,06=454,04=112,05=81",2103,2103,Q19,no,no,no,"nombre=175,supprimer=164,sénateurs=126,conseil=119,citoyens=98,réduire=94,députés=84,suppression=83,économique=82,social=74",1099,ou,Q18
février,Provence-Alpes-Côte d'Azur,Citoyen / Citoyenne,"13=815,83=417,84=224,06=454,04=112,05=81",2103,2103,Q20,no,no,no,"religion=389,religions=368,religieux=221,france=166,appliquer=148,république=146,toutes=140,interdire=137,l'etat=129,doivent=122",1966,ou,solo
février,Provence-Alpes-Côte d'Azur,Citoyen / Citoyenne,"13=815,83=417,84=224,06=454,04=112,05=81",2103,2103,Q21,no,no,no,"valeurs=351,l'école=256,république=254,civique=247,l'éducation=204,respect=198,respecter=96,éducation=90,citoyens=86,service=78",1860,ou,solo
février,Provence-Alpes-Côte d'Azur,Citoyen / Citoyenne,"13=815,83=417,84=224,06=454,04=112,05=81",2103,2103,Q22,no,no,no,"service=252,citoyens=223,citoyen=175,civique=148,obligatoire=137,jeunes=110,associations=105,société=87,donner=85,militaire=74",1396,ou,solo
février,Provence-Alpes-Côte d'Azur,Citoyen / Citoyenne,"13=815,83=417,84=224,06=454,04=112,05=81",2103,2103,Q23,no,no,no,"respect=892,autres=208,l'autre=136,politesse=120,tolérance=102,solidarité=82,personnes=75,l'environnement=75,d'autrui=75,comportements=67",1832,ou,solo
février,Provence-Alpes-Côte d'Azur,Citoyen / Citoyenne,"13=815,83=417,84=224,06=454,04=112,05=81",2103,2103,Q24,no,no,no,"l'école=174,civique=163,l'éducation=120,service=110,parents=100,comportements=91,respect=77,enfants=74,citoyens=74,chacun=66",1049,ou,solo
février,Provence-Alpes-Côte d'Azur,Citoyen / Citoyenne,"13=815,83=417,84=224,06=454,04=112,05=81",2103,2103,Q25,no,no,no,"citoyens=127,citoyen=115,publics=92,service=82,l'administration=68,services=61,pouvoirs=59,l'engagement=51,valoriser=46,personnes=46",747,ou,solo
février,Provence-Alpes-Côte d'Azur,Citoyen / Citoyenne,"13=815,83=417,84=224,06=454,04=112,05=81",2103,2103,Q26,no,no,no,"respect=499,manque=186,incivilités=175,autres=128,personnes=127,insultes=117,publics=114,violence=109,déchets=102,toutes=85",1642,ou,solo
février,Provence-Alpes-Côte d'Azur,Citoyen / Citoyenne,"13=815,83=417,84=224,06=454,04=112,05=81",2103,2103,Q27,no,no,no,"sanctionner=178,amendes=108,sanctions=106,appliquer=94,justice=87,travaux=86,incivilités=86,police=80,parents=64,mettre=61",950,ou,solo
février,Provence-Alpes-Côte d'Azur,Citoyen / Citoyenne,"13=815,83=417,84=224,06=454,04=112,05=81",2103,2103,Q28,no,no,no,"chacun=108,enfants=107,l'exemple=101,incivilités=84,parents=81,respect=64,autres=60,donner=55,respecter=55,montrer=53",768,ou,solo
février,Provence-Alpes-Côte d'Azur,Citoyen / Citoyenne,"13=815,83=417,84=224,06=454,04=112,05=81",2103,2103,Q29,no,no,no,"racisme=241,discrimination=192,discriminations=131,femmes=121,envers=102,personnes=84,sexisme=67,contre=54,français=48,témoin=46",1086,ou,solo
février,Provence-Alpes-Côte d'Azur,Citoyen / Citoyenne,"13=815,83=417,84=224,06=454,04=112,05=81",2103,2103,Q30,no,no,no,"l'éducation=79,l'école=70,société=69,éducation=66,autres=62,respect=62,éduquer=61,tolérance=60,contre=58,enfants=48",635,ou,solo
février,Provence-Alpes-Côte d'Azur,Citoyen / Citoyenne,"13=815,83=417,84=224,06=454,04=112,05=81",2103,2103,Q31,1232,362,509,no,no,fe,solo
février,Provence-Alpes-Côte d'Azur,Citoyen / Citoyenne,"13=815,83=417,84=224,06=454,04=112,05=81",2103,2103,Q32,no,no,no,"travail=276,travaux=200,allocations=178,général=172,d'intérêt=169,personnes=136,contrepartie=91,exemple=88,solidarité=84,enfants=83",1477,ou,Q31
février,Provence-Alpes-Côte d'Azur,Citoyen / Citoyenne,"13=815,83=417,84=224,06=454,04=112,05=81",2103,2103,Q33,no,no,no,"france=542,politique=337,l'immigration=307,migrants=267,immigration=255,français=220,personnes=207,accueillir=183,migratoire=181,besoins=125",2624,ou,solo
février,Provence-Alpes-Côte d'Azur,Citoyen / Citoyenne,"13=815,83=417,84=224,06=454,04=112,05=81",2103,2103,Q34,no,no,no,"objectifs=116,quotas=96,france=92,besoins=86,d'asile=85,parlement=78,l'immigration=74,fonction=73,obligations=56,immigration=49",805,ou,solo
février,Provence-Alpes-Côte d'Azur,Citoyen / Citoyenne,"13=815,83=417,84=224,06=454,04=112,05=81",2103,2103,Q35,no,no,no,"france=169,migrants=162,politique=153,développement=130,d'origine=101,l'immigration=98,français=98,frontières=78,contre=70,accueillir=67",1126,ou,solo
février,Provence-Alpes-Côte d'Azur,Citoyen / Citoyenne,"13=815,83=417,84=224,06=454,04=112,05=81",2103,2103,Q36,no,no,no,"langue=426,français=340,travail=277,française=183,france=167,formation=163,apprendre=133,valeurs=132,apprentissage=109,l'école=101",2031,ou,solo
février,Provence-Alpes-Côte d'Azur,Citoyen / Citoyenne,"13=815,83=417,84=224,06=454,04=112,05=81",2103,2103,Q37,no,no,no,"citoyens=191,démocratie=184,france=182,pouvoir=147,français=139,république=123,président=103,autres=100,politique=93,députés=86",1348,ou,solo
février,Provence-Alpes-Côte d'Azur,Organisation à but non lucratif,"13=6,83=4,84=2,06=2,04=9",23,23,Q1,no,no,no,"députés=4,république=4,président=3,représentation=3,associations=2,proximité=2,question=2,certains=2,politiques=2,représentants=2",26,ou,solo
février,Provence-Alpes-Côte d'Azur,Organisation à but non lucratif,"13=6,83=4,84=2,06=2,04=9",23,23,Q2,16,1,6,no,no,fe,solo
février,Provence-Alpes-Côte d'Azur,Organisation à but non lucratif,"13=6,83=4,84=2,06=2,04=9",23,23,Q3,no,no,no,"associations=11,citoyens=6,qu'ils=4,syndicats=3,puissent=3,organisations=3,salariés=2,défense=2,exemple=2,professionnelles=2",38,ou,Q2
février,Provence-Alpes-Côte d'Azur,Organisation à but non lucratif,"13=6,83=4,84=2,06=2,04=9",23,23,Q4,no,no,no,"députés=4,citoyens=4,mandat=4,niveau=4,transparence=3,sénateurs=3,faudrait=3,pouvoir=3,locales=3,citoyen=2",33,ou,solo
février,Provence-Alpes-Côte d'Azur,Organisation à but non lucratif,"13=6,83=4,84=2,06=2,04=9",23,23,Q5,no,no,no,"Une bonne chose=14,=6,Une mauvaise chose=2,Je ne sais pas=1",23,sp,solo
février,Provence-Alpes-Côte d'Azur,Organisation à but non lucratif,"13=6,83=4,84=2,06=2,04=9",23,23,Q6,no,no,no,"mandat=6,députés=5,exercer=5,politique=3,mandats=3,consacrer=3,indemnités=3,rémunérations=2,fonctions=2,connaissent=2",34,ou,Q5
février,Provence-Alpes-Côte d'Azur,Organisation à but non lucratif,"13=6,83=4,84=2,06=2,04=9",23,23,Q7,no,no,no,"proportionnelle=12,élection=5,nationale=4,introduire=4,élections=4,présidentielle=3,politique=3,république=3,partis=2,candidats=2",42,ou,solo
février,Provence-Alpes-Côte d'Azur,Organisation à but non lucratif,"13=6,83=4,84=2,06=2,04=9",23,23,Q8,12,5,6,no,no,fe,solo
février,Provence-Alpes-Côte d'Azur,Organisation à but non lucratif,"13=6,83=4,84=2,06=2,04=9",23,23,Q9,no,no,no,"départemental=2,régional=2,nombre=2,députés=2,représentants=2,conseillers=1,territoriaux=1,régionaux=1,multiplié=1,couches=1",15,ou,Q8
février,Provence-Alpes-Côte d'Azur,Organisation à but non lucratif,"13=6,83=4,84=2,06=2,04=9",23,23,Q10,no,no,no,"participation=6,obligatoire=4,citoyens=4,faible=3,rendre=2,grands=2,instaurer=2,conscience=2,suffrage=2,direct=2",29,ou,solo
février,Provence-Alpes-Côte d'Azur,Organisation à but non lucratif,"13=6,83=4,84=2,06=2,04=9",23,23,Q11,14,3,6,no,no,fe,solo
février,Provence-Alpes-Côte d'Azur,Organisation à but non lucratif,"13=6,83=4,84=2,06=2,04=9",23,23,Q12,no,no,no,"blancs=4,pourcentage=3,compte=3,choisir=2,candidats=2,votants=2,qu'ils=2,rapport=2,constructifs=2,citoyens=2",24,ou,Q11
février,Provence-Alpes-Côte d'Azur,Organisation à but non lucratif,"13=6,83=4,84=2,06=2,04=9",23,23,Q13,no,no,no,"associations=7,citoyens=6,syndicats=4,référendum=4,publics=4,politiques=3,pouvoir=3,sujets=3,projets=3,décisions=3",40,ou,solo
février,Provence-Alpes-Côte d'Azur,Organisation à but non lucratif,"13=6,83=4,84=2,06=2,04=9",23,23,Q14,10,1,12,no,no,fe,solo
février,Provence-Alpes-Côte d'Azur,Organisation à but non lucratif,"13=6,83=4,84=2,06=2,04=9",23,23,Q15,no,no,no,"question=2,chaque=2,solution=2,consultation=2,essayez=1,surtout=1,réponse=1,informez=1,cependant=1,citoyens=1",14,ou,Q14
février,Provence-Alpes-Côte d'Azur,Organisation à but non lucratif,"13=6,83=4,84=2,06=2,04=9",23,23,Q16,no,no,no,"proposé=4,public=3,informer=3,citoyens=3,l'utilisation=3,exemple=2,dépenses=2,services=2,régulièrement=2,faudrait=2",26,ou,solo
février,Provence-Alpes-Côte d'Azur,Organisation à but non lucratif,"13=6,83=4,84=2,06=2,04=9",23,23,Q17,no,no,no,"compte=3,intérêts=3,citoyens=3,territoires=3,prendre=2,entreprises=2,conseil=2,social=2,compétences=2,députés=2",24,ou,solo
février,Provence-Alpes-Côte d'Azur,Organisation à but non lucratif,"13=6,83=4,84=2,06=2,04=9",23,23,Q18,8,2,13,no,no,fe,solo
février,Provence-Alpes-Côte d'Azur,Organisation à but non lucratif,"13=6,83=4,84=2,06=2,04=9",23,23,Q19,no,no,no,"citoyens=3,région=3,supprimer=2,assemblées=2,toutes=2,manière=2,représentants=2,fusionnant=1,simplement=1,penser=1",19,ou,Q18
février,Provence-Alpes-Côte d'Azur,Organisation à but non lucratif,"13=6,83=4,84=2,06=2,04=9",23,23,Q20,no,no,no,"religions=4,appliquer=3,toutes=3,chaque=2,diversité=2,religion=2,respecter=2,rappels=1,valeurs=1,événement=1",21,ou,solo
